post_pk,user_pk,taken_at,media_type,like_count,comment_count,caption_text,code,thumbnail_url,video_url,product_name,semantic_emb
3465208326601415070,61591524705,2024-09-25 22:57:24+00:00,1,1,0,,DAW5J0TzZme,https://scontent-ssn1-1.cdninstagram.com/v/t51.29350-15/461460548_714246330899516_3631657851720728569_n.jpg?stp=dst-jpg_e15_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQuaW1hZ2VfdXJsZ2VuLjEwODB4MTA4MC5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QHmkzU_rwf3K7Q1sEoxHNfezLFr9wzaGjklh9wJW803xkESeqOpZ8LD2zhRiAeIW5c&_nc_ohc=5IeF4rsznacQ7kNvwFrDz2H&_nc_gid=ddIAlDWLqdlM76QA1uYOuA&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzQ2NTIwODMyNjYwMTQxNTA3MA%3D%3D.3-ccb7-5&oh=00_AfIvdm-Qwcj0Q0zGfQzTmzv8nksSRk_z6dLbOxKJq65Kew&oe=68215ED7&_nc_sid=b41fef,,당신의 성공 파트너 그로스비즈 G그로스비즈 ,"[-0.4638672, 0.10076904, -1.1591797, -0.79248047, -0.20959473, 0.3659668, 0.19873047, 0.12841797, 0.38378906, 0.007171631, -0.49731445, 0.10021973, -0.42358398, 0.46435547, 0.37597656, -0.5332031, -0.4729004, -0.5527344, -0.10406494, -1.7207031, -0.5073242, 0.111328125, 0.11755371, 0.45825195, -0.021087646, 1.8759766, -0.58496094, -0.0003631115, 1.2167969, -0.53125, -0.19311523, 0.28588867, 1.4462891, 0.27294922, -0.7260742, -0.2548828, -0.45629883, -0.9321289, -1.0673828, 0.5239258, -0.28881836, 0.27612305, 1.7167969, -1.4316406, -0.37402344, -0.88916016, 0.30737305, -0.5444336, -0.36328125, -1.0898438, -0.32226562, 0.30786133, 0.60009766, -0.64990234, 0.81396484, 0.3486328, 0.5776367, -1.0214844, -0.28735352, -0.72998047, -1.09375, 0.7084961, -0.66552734, -1.5712891, 0.25805664, 1.6806641, -0.33984375, 1.0576172, -0.8129883, -1.5849609, -0.50683594, 1.4052734, 0.16784668, -1.1044922, -1.5888672, 0.17663574, 0.057891846, -0.053710938, -0.68359375, 0.5908203, 1.0859375, 1.0488281, -0.7783203, -1.0273438, -0.28808594, -0.5239258, 0.46289062, 0.7089844, 0.67529297, -0.15942383, -0.15930176, 0.8149414, 0.033935547, -0.7944336, 0.44506836, -0.36645508, -1.2109375, 0.3244629, 0.9345703, 0.87402344, 0.37548828, 0.7080078, 0.96435547, -0.2956543, -0.08001709, -0.0004911423, 0.8881836, 0.7597656, 0.09375, -0.084228516, 0.5527344, 1.4980469, -0.050994873, -1.0576172, 0.6074219, 0.31884766, 0.14355469, -0.6591797, -0.06781006, 0.12597656, 0.36035156, -0.70751953, 0.33764648, -0.4248047, 0.05908203, -0.3581543, -0.25073242, -0.18200684, -0.28955078, 0.7915039, -0.46069336, 0.6879883, -0.97558594, 0.54589844, -0.65966797, -0.8623047, 1.09375, 0.3869629, 1.2890625, -0.31298828, 1.5859375, 0.31811523, 0.14831543, -0.5522461, 1.1201172, -0.96728516, -0.4411621, 0.14074707, 0.53222656, -0.82910156, 0.09509277, -0.37353516, 0.36132812, 0.69677734, 0.10638428, -0.43652344, 0.5498047, 0.28393555, -0.33032227, -0.09454346, -0.60546875, 0.57421875, -2.28125, -0.5180664, 1.0175781, 0.13891602, -0.0309906, 0.63623047, -0.7495117, -1.5019531, 0.5019531, -0.67285156, 0.4658203, -0.28857422, 0.113220215, 0.62939453, 1.9052734, 0.8261719, 0.17077637, -0.37158203, -1.1650391, -0.20581055, -0.51904297, -0.33764648, -0.9741211, 0.13415527, -0.2849121, -0.84814453, 0.39819336, 0.73535156, -0.89208984, -1.3916016, 0.29248047, -1.0419922, 0.5136719, -0.23254395, 0.37890625, 0.0390625, 0.23632812, -2.1699219, -0.7373047, 0.13659668, 0.03604126, -0.11376953, -0.4699707, 0.28637695, -0.17883301, -0.5683594, 0.11633301, -1.6884766, -0.5957031, 0.6611328, -0.1661377, -0.7788086, -0.109313965, 0.7060547, -0.29052734, 0.52197266, -0.5361328, 0.1274414, -0.3630371, 0.5239258, 0.7080078, 0.27416992, 0.98291016, 1.1943359, 0.7573242, 0.93310547, 0.0592041, -0.73828125, -0.28857422, 0.5654297, 0.0423584, -0.82470703, 1.4716797, 0.47607422, -0.8413086, 0.6508789, 0.5878906, 0.080200195, -1.1152344, -0.46606445, 0.1361084, 0.6582031, -0.34765625, -0.43286133, 0.54785156, -0.046661377, -0.1763916, -0.9140625, 0.5185547, 0.5883789, -0.26953125, 0.9213867, -0.045562744, 0.042419434, -0.23828125, -0.4807129, -0.25585938, 0.3076172, -0.17797852, 0.65185547, 0.7314453, 0.35083008, 0.1307373, -0.0927124, 1.2636719, -0.81152344, -0.24914551, 0.36621094, -0.19262695, -0.2800293, 0.1003418, -0.34570312, -0.27954102, 0.63964844, 0.10601807, -0.30493164, 2.2109375, -1.2382812, -0.04534912, -0.2602539, 0.22607422, 0.5078125, 0.99560547, -0.6044922, -0.5522461, 0.37695312, 1.0068359, -1.0849609, 0.027038574, 0.99853516, 1.1796875, -0.07080078, -0.3400879, 0.8769531, 0.09100342, -4.4648438, -0.1459961, 0.75341797, -0.18432617, -0.025375366, -0.041412354, -0.54589844, -1.8720703, -0.54296875, -0.6376953, 0.39624023, -1.3642578, 0.29736328, -0.14343262, 0.4194336, 0.6088867, 0.05630493, 0.42529297, -0.24377441, -0.4580078, 0.040283203, -0.70751953, 1.3193359, 0.14770508, -0.4416504, -0.31201172, 0.875, 0.027282715, -0.28759766, -0.68066406, -0.017456055, -0.24047852, -0.31201172, 0.17077637, 0.7636719, 1.4482422, 0.17077637, -1.3867188, -0.026519775, -0.5595703, 0.6328125, 1.4580078, -0.14367676, -0.11401367, -0.765625, -0.7871094, 0.6152344, -0.61816406, 0.099975586, -1.9375, -0.25952148, -0.122680664, -0.35424805, -0.21264648, -0.99853516, -0.10357666, 1.5341797, 1.0078125, 0.55566406, 0.2088623, 0.21911621, -1.5761719, 0.6328125, 0.19726562, 0.3425293, -1.2402344, 0.010047913, -0.26538086, -0.23181152, -0.8203125, 0.78125, 0.3330078, 0.15393066, -0.3762207, 0.41308594, 1.2597656, 0.32714844, -1.2880859, -0.3400879, -2.5683594, 0.055755615, 0.52685547, 0.1899414, 0.39404297, -0.6381836, -0.61621094, -0.33032227, -0.0209198, 0.6816406, 7.6679688, 1.5976562, 0.30419922, -1.0175781, 1.6503906, -0.5727539, 0.83496094, -0.4699707, 0.5805664, -0.67285156, -0.26611328, 0.9301758, -0.97998047, 0.022277832, 0.085754395, 1.0605469, -1.1181641, -0.60839844, 1.6376953, -0.5058594, 0.4038086, -1.0068359, 0.93408203, -0.31225586, -1.6503906, 0.28125, 0.3227539, 0.16271973, -0.18835449, 0.025756836, -1.9892578, 0.55615234, -0.6767578, -0.14123535, 0.51660156, -0.9658203, 0.86376953, 0.33032227, 0.055725098, 1.3378906, -0.2841797, -0.12084961, 0.7519531, 0.21008301, 0.38842773, 0.09899902, -0.2421875, -0.086120605, 1.2382812, 0.09185791, -0.78271484, -0.8911133, 0.18115234, -0.15441895, -0.52783203, -1.2539062, -1.1474609, -0.85009766, 0.86865234, 2.5410156, -0.31567383, 1.0078125, -0.5678711, 0.28393555, -1.9306641, 0.043029785, 0.68896484, -1.1191406, 0.0949707, 0.61035156, 0.16308594, -0.6245117, 0.76123047, 0.8178711, 0.8935547, 1.1416016, 0.47875977, 1.6630859, 0.048339844, 0.51220703, -1.2871094, 0.9428711, -0.01751709, -0.4453125, 0.46728516, -1.2089844, -0.66796875, 0.8515625, 0.72216797, -1.1748047, -0.79345703, -0.31347656, -1.3613281, -0.49560547, -0.07299805, 0.80322266, -0.56396484, 0.029449463, -1.5478516, 0.15600586, -0.07537842, 0.86328125, 0.9248047, -1.7255859, 0.10845947, -1.1386719, -0.82910156, 0.6665039, 0.4038086, 0.12866211, -1.0371094, -0.29956055, 0.25317383, 0.6166992, 0.36108398, 1.6767578, -0.36035156, 0.4819336, -0.4296875, 1.0341797, 0.060577393, -0.39160156, 0.4194336, 0.38964844, -0.2364502, -0.66845703, -1.0625, -0.2286377, -0.79248047, 1.0654297, -0.15917969, -0.6767578, -1.890625, 1.3447266, 1.4023438, -0.15759277, 1.0234375, 1.0947266, -0.61621094, -0.20214844, 0.17248535, -0.22131348, 0.17663574, -0.30981445, -0.034973145, -0.16955566, -0.7709961, 0.37158203, 0.67333984, 1.0585938, 0.48535156, 0.0793457, -0.03955078, -1.3886719, -0.3161621, -0.5332031, 0.022842407, -1.0175781, -0.66064453, -0.52685547, 0.3605957, 0.42285156, -0.6855469, 1.9589844, -0.5541992, 0.9790039, -0.8647461, 0.08538818, 1.0224609, -0.6230469, 0.036315918, -0.7675781, -1.3974609, -0.03161621, 0.16027832, -1.609375, -1.5341797, 0.06048584, -0.34350586, 0.047454834, -0.42871094, -0.51123047, -0.25634766, 1.1445312, 0.7290039, 0.12646484, -0.59814453, -0.5493164, 0.41918945, -1.0810547, -0.43774414, 2.5195312, -0.47387695, -0.68408203, 1.0888672, -0.082336426, 0.08935547, 0.015304565, 0.6191406, -0.9848633, 0.9375, -1.0927734, -0.43115234, 1.0761719, 0.19152832, -1.4169922, -0.41625977, 0.6040039, -0.6953125, -0.7036133, 0.1862793, -0.39648438, 0.27856445, -1.3720703, -0.89208984, -0.28198242, 0.5449219, 0.5419922, -1.1826172, -0.80908203, -0.8540039, 0.5229492, 0.828125, -1.484375, 0.5004883, -0.27978516, -0.90527344, -1.0683594, -0.10479736, -0.08874512, -0.14770508, 0.043304443, 0.37231445, 0.7036133, 0.20275879, 0.63916016, 0.84228516, 0.7504883, -0.21813965, 0.4104004, -0.9863281, -0.87890625, 0.020950317, 0.6621094, -0.5180664, -0.058258057, 1.5429688, -0.42358398, -0.051483154, -0.0435791, -0.5883789, -0.13623047, 0.5703125, -0.5605469, -0.26391602, 0.17321777, -0.12585449, -0.47460938, -1.0712891, 0.22595215, -0.75439453, 0.3227539, 0.5541992, 0.27661133, -0.21594238, -0.21520996, 0.6879883, 0.32104492, -0.72998047, -0.21813965, -0.71240234, 0.35327148, -1.2958984, -0.33569336, 0.82666016, 0.94140625, 0.26586914, 0.6899414, 1.2304688, 0.69384766, 0.58251953, -0.049102783, 0.39111328, 0.22766113, -0.07513428, 0.328125, -0.10211182, 0.3618164, -0.48901367, -1.0224609, 0.47973633, -0.2956543, -0.32617188, -0.0031585693, 0.042266846, 0.94433594, -0.14672852, 0.69091797, -0.59814453, 0.39648438, -0.74072266, -0.67529297, 0.5517578, -0.80859375, -1.1621094, -1.2666016, -0.41748047, 0.14624023, -0.50097656, -0.30908203, -1.4638672, -1.2460938, 0.25878906, 0.93847656, -0.38720703, -0.057769775, 0.48413086, -0.43652344, 0.23510742, 1.2236328, -0.04727173, 0.22790527, -1.3574219, 0.24328613, -0.1743164, -0.48168945, 0.5361328, -0.27539062, -0.2006836, -0.28686523, -0.30737305, 0.022842407, -0.61572266, -0.7133789, 1.7382812, 0.24072266, 0.9902344, 0.86376953, 1.1005859, 0.3659668, -0.0005478859, 0.10723877, 1.25, -0.72753906, 1.2998047, -0.2775879, -0.0769043, 1.1025391, -1.0361328, 0.6191406, 0.34570312, 0.97509766, -0.16015625, -0.9453125, 1.1054688, -0.20507812, 0.42944336, 0.5053711, 0.45703125, 0.7871094, -1.7246094, 0.51220703, -0.30541992, 0.73291016, 0.3461914, 1.2353516, -0.16467285, -1.1640625, 0.1282959, -0.34594727, -0.171875, 0.0927124, 0.97216797, -0.76171875, -1.0029297, 0.95410156, -0.075805664, 0.35302734, -0.09313965, 1.1347656, -0.41625977, -0.7685547, -1.5234375, -0.33544922, 0.79589844, -0.38427734, 0.06329346, 1.2148438, -1.0849609, 0.16906738, -0.27856445, 0.55615234, -0.83691406, -0.2133789, -3.6933594, 0.1673584, 0.49853516, 0.3503418, -1.0107422, -0.6425781, -0.0016384125, -0.36865234, 0.29833984, -1.1152344, 0.50634766, -0.8598633, 0.8540039, -1.0322266, 1.0341797, 0.22009277, 0.8051758, -0.86328125, 0.56347656, 1.0039062, 0.8754883, 0.026626587, -0.6113281, -0.57958984, 0.121154785, -0.34960938, -0.44189453, 0.47094727, -0.5991211, 0.14953613, -0.31518555, -0.2529297, 0.18640137, -0.20239258, 0.34643555, -0.4428711, -0.60791016, 0.03930664, 0.60546875, -0.34057617, -0.9916992, 0.2849121, 0.036712646, 0.85253906, 0.9536133, 1.7089844, -0.46948242, -0.3461914, -0.77734375, 0.3239746, -0.45385742, -0.023971558, -0.63916016, 0.36035156, 0.29223633, 0.3791504, -1.6367188, -0.69970703, -0.09472656, 1.3212891, -0.6796875, 0.27612305, -0.74609375, -1.3056641, -0.7573242, 1.1738281, -1.0566406, 1.5048828, -0.2043457, -0.6171875, -0.5371094, -0.076538086, 1.2304688, -0.43652344, 0.3635254, 0.70654297, 1.4785156, -0.4345703, -1.5605469, -0.44580078, 0.5864258, -0.22595215, 0.26293945, 0.82714844, 1.2363281, 1.2451172, -0.011077881, -0.07965088, -1.6738281, -0.5888672, -1.9990234, -0.48242188, -0.33666992, 0.7319336, -0.08770752, 0.10852051, -0.93603516, 0.31420898, 0.07702637, 0.019302368, -0.63720703, -1.5019531, -0.24633789, -0.060791016, -0.4013672, 0.26708984, 0.46704102, -0.35913086, 0.18041992, 0.13684082, 0.23583984, 0.31591797, -0.25170898, -0.05279541, 0.7709961, 0.81640625, -0.7832031, -0.32666016, -0.15820312, 0.7314453, 1.0810547, -0.023254395, 1.0595703, -0.43554688, 0.60546875, -0.38232422, 0.90185547, -0.3479004, -0.69433594, 0.70947266, 0.5317383, -0.8828125, -1.0039062, 0.08642578, 0.29467773, 0.421875, 0.09246826, 0.6069336, -1.0722656, 0.045928955, -0.25, -1.2978516, -0.44726562, -0.5463867, 0.06085205, 0.52197266, 0.70947266, 0.51416016, 0.16931152, 0.6635742, -0.25439453, -0.10266113, 0.97753906, 0.43408203, -1.3662109, -0.53808594, 0.4868164, -0.3984375, 0.546875, 2.2460938, -0.56152344, -0.5307617, -0.9145508, -0.00995636, -0.30737305, 0.9003906, 0.33544922, -0.36987305, -0.6376953, -0.28393555, -0.101257324, 0.03970337, -0.4423828, -0.56152344, 0.4650879, -0.19006348, -0.095703125, 0.107055664, 0.7236328, -0.7895508, 0.8979492, 0.013320923, 0.7290039, 0.45507812, -0.67041016, 0.81640625, -0.09436035, -0.29370117, 1.46875, 0.33911133, -0.4892578, -0.19433594, -1.3623047, -1.2392578, 1.2070312, 0.21496582, -0.2788086, -0.4152832, -0.6542969, 0.9448242, -0.047607422, 0.050994873, 0.6401367, -0.7006836, 0.52978516, 0.25341797, 0.63964844, -0.007926941, -0.13464355, 0.47314453, 0.03878784, -1.2041016, 0.0068359375, 0.97021484, 1.1826172, 0.25439453, 1.1162109, -0.42114258, -0.12548828, 0.64746094, 0.9926758, -0.3239746, -0.45288086, 0.015037537, -0.021499634, -0.13916016, -0.43286133, 0.033294678, -0.7441406, 0.25024414, 0.8574219, 0.9448242, -0.4104004, 1.2646484, 0.09484863, 0.21728516, -0.30541992, -0.15942383, -0.61621094, -0.2668457, -0.19006348, -0.69189453, -0.8676758, -0.31323242]"
